Timestamp,CAN_ID,DLC,Data
1787423643.224727,0x101,2,52 08
1787423643.224736,0x102,2,64 00
1787423643.725089,0x100,2,24 00
1787423643.725173,0x101,2,0C 08
1787423643.725182,0x102,2,64 00
1787423644.225636,0x100,2,22 00
1787423644.225783,0x101,2,C6 07
1787423644.225829,0x102,2,64 00
1787423644.726125,0x100,2,20 00
1787423644.726193,0x101,2,80 07
1787423644.726200,0x102,2,64 00
1787423645.226445,0x100,2,1E 00
1787423645.226518,0x101,2,3A 07
1787423645.226526,0x102,2,63 00
1787423645.727787,0x100,2,1C 00
1787423645.728105,0x101,2,F4 06
1787423645.728194,0x102,2,63 00
1787423646.228688,0x100,2,1A 00
1787423646.228840,0x101,2,AE 06
1787423646.228861,0x102,2,63 00
1787423646.729530,0x100,2,18 00
1787423646.729812,0x101,2,68 06
1787423646.729841,0x102,2,63 00
1787423647.230450,0x100,2,16 00
1787423647.230618,0x101,2,22 06
1787423647.230641,0x102,2,63 00
1787423647.731170,0x100,2,14 00
1787423647.731268,0x101,2,DC 05
1787423647.731288,0x102,2,63 00
1787423648.232005,0x100,2,12 00
1787423648.232238,0x101,2,96 05
1787423648.232322,0x102,2,63 00
1787423648.633510,0x200,4,AA BB CC DD
1787423648.732506,0x100,2,10 00
1787423648.732641,0x101,2,50 05
1787423648.732653,0x102,2,63 00
1787423649.233004,0x100,2,0E 00
1787423649.233088,0x101,2,0A 05
1787423649.233094,0x102,2,63 00
1787423649.734679,0x100,2,0C 00
1787423649.734790,0x101,2,C4 04
1787423649.734808,0x102,2,63 00
1787423650.235503,0x100,2,0A 00
1787423650.235688,0x101,2,7E 04
1787423650.235726,0x102,2,63 00
1787423650.736344,0x100,2,08 00
1787423650.736494,0x101,2,38 04
1787423650.736551,0x102,2,63 00
1787423651.237610,0x100,2,06 00
1787423651.237971,0x101,2,F2 03
1787423651.238008,0x102,2,63 00
1787423651.739239,0x100,2,04 00
1787423651.739595,0x101,2,AC 03
1787423651.739638,0x102,2,63 00
1787423652.239624,0x100,2,02 00
1787423652.239703,0x101,2,66 03
1787423652.239711,0x102,2,63 00
1787423652.740064,0x100,2,00 00
1787423652.740150,0x101,2,20 03
1787423652.740157,0x102,2,63 00
1787423653.241366,0x100,2,02 00
1787423653.241469,0x101,2,66 03
1787423653.241491,0x102,2,63 00
1787423653.742893,0x100,2,04 00
1787423653.743284,0x101,2,AC 03
1787423653.743440,0x102,2,63 00
1787423654.243767,0x100,2,06 00
1787423654.243951,0x101,2,F2 03
1787423654.243979,0x102,2,63 00
1787423654.744603,0x100,2,08 00
1787423654.744751,0x101,2,38 04
1787423654.744772,0x102,2,63 00
1787423655.245490,0x100,2,0A 00
1787423655.245584,0x101,2,7E 04
1787423655.245880,0x102,2,62 00
1787423655.746105,0x100,2,0C 00
1787423655.746211,0x101,2,C4 04
1787423655.746239,0x102,2,62 00
1787423656.246416,0x100,2,0E 00
1787423656.246482,0x101,2,0A 05
1787423656.246489,0x102,2,62 00
1787423656.746979,0x100,2,10 00
1787423656.747051,0x101,2,50 05
1787423656.747061,0x102,2,62 00
1787423657.248305,0x100,2,12 00
1787423657.248431,0x101,2,96 05
1787423657.248460,0x102,2,62 00
1787423657.749548,0x100,2,14 00
1787423657.749636,0x101,2,DC 05
1787423657.749655,0x102,2,62 00
1787423658.249783,0x100,2,16 00
1787423658.249834,0x101,2,22 06
1787423658.249839,0x102,2,62 00
1787423658.750708,0x100,2,18 00
1787423658.750886,0x101,2,68 06
1787423658.750911,0x102,2,62 00
1787423659.251672,0x100,2,1A 00
1787423659.251876,0x101,2,AE 06
1787423659.251915,0x102,2,62 00
1787423659.752411,0x100,2,1C 00
1787423659.752450,0x101,2,F4 06
1787423659.752458,0x102,2,62 00
1787423660.252688,0x100,2,1E 00
1787423660.252776,0x101,2,3A 07
1787423660.252808,0x102,2,62 00
1787423660.753162,0x100,2,20 00
1787423660.753242,0x101,2,80 07
1787423660.753249,0x102,2,62 00
1787423661.253448,0x100,2,22 00
1787423661.253557,0x101,2,C6 07
1787423661.253621,0x102,2,62 00
1787423661.754013,0x100,2,24 00
1787423661.754204,0x101,2,0C 08
1787423661.754239,0x102,2,62 00
1787423662.254639,0x100,2,26 00
1787423662.254694,0x101,2,52 08
1787423662.254709,0x102,2,62 00
1787423662.755183,0x100,2,28 00
1787423662.755228,0x101,2,98 08
1787423662.755241,0x102,2,62 00
1787423663.255325,0x100,2,2A 00
1787423663.255375,0x101,2,DE 08
1787423663.255382,0x102,2,63 00
1787423663.755594,0x100,2,2C 00
1787423663.755665,0x101,2,24 09
1787423663.755678,0x102,2,63 00
1787423664.256123,0x100,2,2E 00
1787423664.256225,0x101,2,6A 09
1787423664.256241,0x102,2,63 00
1787423664.365500,0x200,4,AA BB CC DD
1787423664.756759,0x100,2,30 00
1787423664.756869,0x101,2,B0 09
1787423664.756879,0x102,2,63 00
1787423665.257025,0x100,2,32 00
1787423665.257109,0x101,2,F6 09
1787423665.257136,0x102,2,63 00
1787423665.757976,0x100,2,34 00
1787423665.758202,0x101,2,3C 0A
1787423665.758252,0x102,2,63 00
1787423666.258882,0x100,2,36 00
1787423666.258960,0x101,2,82 0A
1787423666.258976,0x102,2,63 00
1787423666.759801,0x100,2,38 00
1787423666.760015,0x101,2,C8 0A
1787423666.760062,0x102,2,63 00
1787423667.261287,0x100,2,3A 00
1787423667.261622,0x101,2,0E 0B
1787423667.261649,0x102,2,63 00
1787423667.761869,0x100,2,3C 00
1787423667.761922,0x101,2,54 0B
1787423667.761930,0x102,2,63 00
1787423668.262222,0x100,2,3E 00
1787423668.262298,0x101,2,9A 0B
1787423668.262307,0x102,2,64 00
1787423668.762993,0x100,2,40 00
1787423668.763121,0x101,2,E0 0B
1787423668.763130,0x102,2,64 00
1787423669.263574,0x100,2,42 00
1787423669.263649,0x101,2,26 0C
1787423669.263662,0x102,2,64 00
1787423669.764844,0x100,2,44 00
1787423669.764920,0x101,2,6C 0C
1787423669.764938,0x102,2,64 00
1787423670.265499,0x100,2,46 00
1787423670.265780,0x101,2,B2 0C
1787423670.265807,0x102,2,64 00
1787423670.765974,0x100,2,48 00
1787423670.766117,0x101,2,F8 0C
1787423670.766129,0x102,2,64 00
1787423671.266864,0x100,2,4A 00
1787423671.267124,0x101,2,3E 0D
1787423671.267159,0x102,2,64 00
1787423671.768296,0x100,2,4C 00
1787423671.768460,0x101,2,84 0D
1787423671.768498,0x102,2,64 00
1787423672.269028,0x100,2,4E 00
1787423672.269262,0x101,2,CA 0D
1787423672.269276,0x102,2,64 00
1787423672.769350,0x100,2,50 00
1787423672.769421,0x101,2,10 0E
1787423672.769428,0x102,2,64 00
1787423673.270367,0x100,2,52 00
1787423673.270453,0x101,2,56 0E
1787423673.270471,0x102,2,64 00
1787423673.771359,0x100,2,54 00
1787423673.771620,0x101,2,9C 0E
1787423673.771645,0x102,2,64 00
1787423674.272027,0x100,2,56 00
1787423674.272247,0x101,2,E2 0E
1787423674.272289,0x102,2,64 00
1787423674.772888,0x100,2,58 00
1787423674.773223,0x101,2,28 0F
1787423674.773248,0x102,2,64 00
1787423675.274176,0x100,2,5A 00
1787423675.274433,0x101,2,6E 0F
1787423675.274477,0x102,2,64 00
1787423675.775129,0x100,2,5C 00
1787423675.775258,0x101,2,B4 0F
1787423675.775281,0x102,2,64 00
1787423676.275858,0x100,2,5E 00
1787423676.276060,0x101,2,FA 0F
1787423676.276185,0x102,2,64 00
1787423676.776459,0x100,2,60 00
1787423676.776615,0x101,2,40 10
1787423676.776776,0x102,2,64 00
1787423677.277806,0x100,2,62 00
1787423677.277968,0x101,2,86 10
1787423677.278203,0x102,2,64 00
1787423677.779374,0x100,2,64 00
1787423677.779938,0x101,2,CC 10
1787423677.779967,0x102,2,64 00
1787423678.280128,0x100,2,66 00
1787423678.280316,0x101,2,12 11
1787423678.280329,0x102,2,64 00
1787423678.780448,0x100,2,68 00
1787423678.780507,0x101,2,58 11
1787423678.780517,0x102,2,64 00
1787423679.281610,0x100,2,6A 00
1787423679.281803,0x101,2,9E 11
1787423679.281855,0x102,2,64 00
1787423679.783095,0x100,2,6C 00
1787423679.783203,0x101,2,E4 11
1787423679.783223,0x102,2,64 00
1787423680.283334,0x100,2,6E 00
1787423680.283426,0x101,2,2A 12
1787423680.283443,0x102,2,64 00
1787423680.784230,0x100,2,70 00
1787423680.784488,0x101,2,70 12
1787423680.784510,0x102,2,64 00
1787423681.285260,0x100,2,72 00
1787423681.285368,0x101,2,B6 12
1787423681.285393,0x102,2,64 00
1787423681.786068,0x100,2,74 00
1787423681.786263,0x101,2,FC 12
1787423681.786300,0x102,2,64 00
1787423682.287092,0x100,2,76 00
1787423682.287409,0x101,2,42 13
1787423682.287436,0x102,2,64 00
1787423682.788260,0x100,2,78 00
1787423682.788429,0x101,2,88 13
1787423682.788466,0x102,2,64 00
1787423683.293163,0x100,2,76 00
1787423683.293302,0x101,2,42 13
1787423683.293342,0x102,2,64 00
1787423683.793881,0x100,2,74 00
1787423683.794124,0x101,2,FC 12
1787423683.794152,0x102,2,64 00
1787423684.294365,0x100,2,72 00
1787423684.294481,0x101,2,B6 12
1787423684.294487,0x102,2,64 00
1787423684.795633,0x100,2,70 00
1787423684.795886,0x101,2,70 12
1787423684.795927,0x102,2,64 00
1787423685.297064,0x100,2,6E 00
1787423685.297187,0x101,2,2A 12
1787423685.297211,0x102,2,64 00
1787423685.798322,0x100,2,6C 00
1787423685.798486,0x101,2,E4 11
1787423685.798525,0x102,2,64 00
1787423686.299543,0x100,2,6A 00
1787423686.299642,0x101,2,9E 11
1787423686.299667,0x102,2,64 00
1787423686.800339,0x100,2,68 00
1787423686.800625,0x101,2,58 11
1787423686.800668,0x102,2,64 00
1787423687.301755,0x100,2,66 00
1787423687.302343,0x101,2,12 11
1787423687.302424,0x102,2,64 00
1787423687.802617,0x100,2,64 00
1787423687.802807,0x101,2,CC 10
1787423687.802932,0x102,2,64 00
1787423688.303004,0x100,2,62 00
1787423688.303080,0x101,2,86 10
1787423688.303089,0x102,2,64 00
1787423688.803989,0x100,2,60 00
1787423688.804097,0x101,2,40 10
1787423688.804120,0x102,2,64 00
1787423689.187771,0x200,4,AA BB CC DD
1787423689.304527,0x100,2,5E 00
1787423689.304594,0x101,2,FA 0F
1787423689.304601,0x102,2,64 00
1787423689.804958,0x100,2,5C 00
1787423689.805014,0x101,2,B4 0F
1787423689.805026,0x102,2,64 00
1787423690.305433,0x100,2,5A 00
1787423690.305543,0x101,2,6E 0F
1787423690.305553,0x102,2,64 00
1787423690.806476,0x100,2,58 00
1787423690.806650,0x101,2,28 0F
1787423690.806694,0x102,2,64 00
1787423691.307084,0x100,2,56 00
1787423691.307272,0x101,2,E2 0E
1787423691.307290,0x102,2,64 00
1787423691.807448,0x100,2,54 00
1787423691.807530,0x101,2,9C 0E
1787423691.807538,0x102,2,64 00
1787423692.307830,0x100,2,52 00
1787423692.307912,0x101,2,56 0E
1787423692.307920,0x102,2,64 00
1787423692.808337,0x100,2,50 00
1787423692.808370,0x101,2,10 0E
1787423692.808375,0x102,2,64 00
1787423693.309188,0x100,2,4E 00
1787423693.309295,0x101,2,CA 0D
1787423693.309517,0x102,2,64 00
1787423693.809696,0x100,2,4C 00
1787423693.810272,0x101,2,84 0D
1787423693.810456,0x102,2,64 00
1787423694.310366,0x100,2,4A 00
1787423694.310432,0x101,2,3E 0D
1787423694.310443,0x102,2,64 00
1787423694.811568,0x100,2,48 00
1787423694.811606,0x101,2,F8 0C
1787423694.811620,0x102,2,64 00
1787423695.311839,0x100,2,46 00
1787423695.311922,0x101,2,B2 0C
1787423695.311929,0x102,2,64 00
1787423695.813436,0x100,2,44 00
1787423695.813551,0x101,2,6C 0C
1787423695.813568,0x102,2,64 00
1787423696.313418,0x100,2,42 00
1787423696.313507,0x101,2,26 0C
1787423696.313516,0x102,2,64 00
1787423696.813794,0x100,2,40 00
1787423696.813878,0x101,2,E0 0B
1787423696.813885,0x102,2,64 00
1787423697.314408,0x100,2,3E 00
1787423697.314670,0x101,2,9A 0B
1787423697.314718,0x102,2,64 00
1787423697.823034,0x100,2,3C 00
1787423697.823293,0x101,2,54 0B
1787423697.823323,0x102,2,64 00
1787423698.324215,0x100,2,3A 00
1787423698.324382,0x101,2,0E 0B
1787423698.324426,0x102,2,64 00
1787423698.824978,0x100,2,38 00
1787423698.825102,0x101,2,C8 0A
1787423698.825157,0x102,2,64 00
1787423699.325211,0x100,2,36 00
1787423699.325394,0x101,2,82 0A
1787423699.325435,0x102,2,64 00
1787423699.826244,0x100,2,34 00
1787423699.826455,0x101,2,3C 0A
1787423699.826502,0x102,2,64 00
1787423700.327432,0x100,2,32 00
1787423700.327700,0x101,2,F6 09
1787423700.327741,0x102,2,64 00
1787423700.828512,0x100,2,30 00
1787423700.828630,0x101,2,B0 09
1787423700.828649,0x102,2,64 00
1787423701.329752,0x100,2,2E 00
1787423701.329910,0x101,2,6A 09
1787423701.329936,0x102,2,64 00
1787423701.830683,0x100,2,2C 00
1787423701.830995,0x101,2,24 09
1787423701.831032,0x102,2,64 00
1787423702.331029,0x100,2,2A 00
1787423702.331110,0x101,2,DE 08
1787423702.331117,0x102,2,64 00
1787423702.831361,0x100,2,28 00
1787423702.831452,0x101,2,98 08
1787423702.831459,0x102,2,64 00
1787423703.331837,0x100,2,26 00
1787423703.331970,0x101,2,52 08
1787423703.331981,0x102,2,64 00
1787423703.832255,0x100,2,24 00
1787423703.832363,0x101,2,0C 08
1787423703.832374,0x102,2,64 00
1787423704.332760,0x100,2,22 00
1787423704.332901,0x101,2,C6 07
1787423704.332935,0x102,2,64 00
1787423704.833159,0x100,2,20 00
1787423704.833341,0x101,2,80 07
1787423704.833368,0x102,2,64 00
1787423705.333594,0x100,2,1E 00
1787423705.333733,0x101,2,3A 07
1787423705.333800,0x102,2,63 00
1787423705.834943,0x100,2,1C 00
1787423705.835184,0x101,2,F4 06
1787423705.835225,0x102,2,63 00
1787423706.335447,0x100,2,1A 00
1787423706.335567,0x101,2,AE 06
1787423706.335580,0x102,2,63 00
1787423706.835899,0x100,2,18 00
1787423706.835977,0x101,2,68 06
1787423706.835986,0x102,2,63 00
1787423707.336504,0x100,2,16 00
1787423707.336603,0x101,2,22 06
1787423707.336613,0x102,2,63 00
1787423707.837610,0x100,2,14 00
1787423707.837819,0x101,2,DC 05
1787423707.837853,0x102,2,63 00
1787423708.338663,0x100,2,12 00
1787423708.338864,0x101,2,96 05
1787423708.338876,0x102,2,63 00
1787423708.839339,0x100,2,10 00
1787423708.839427,0x101,2,50 05
1787423708.839444,0x102,2,63 00
1787423709.340023,0x100,2,0E 00
1787423709.340162,0x101,2,0A 05
1787423709.340215,0x102,2,63 00
1787423709.840312,0x100,2,0C 00
1787423709.840397,0x101,2,C4 04
1787423709.840407,0x102,2,63 00
1787423710.340659,0x100,2,0A 00
1787423710.340750,0x101,2,7E 04
1787423710.340765,0x102,2,63 00
1787423710.841322,0x100,2,08 00
1787423710.841365,0x101,2,38 04
1787423710.841371,0x102,2,63 00
1787423711.342037,0x100,2,06 00
1787423711.342138,0x101,2,F2 03
1787423711.342150,0x102,2,63 00
1787423711.842893,0x100,2,04 00
1787423711.842984,0x101,2,AC 03
1787423711.843013,0x102,2,63 00
1787423712.343442,0x100,2,02 00
1787423712.343510,0x101,2,66 03
1787423712.343523,0x102,2,63 00
1787423712.843721,0x100,2,00 00
1787423712.843957,0x101,2,20 03
1787423712.843970,0x102,2,63 00
1787423713.344219,0x100,2,02 00
1787423713.344304,0x101,2,66 03
1787423713.344311,0x102,2,63 00
1787423713.844621,0x100,2,04 00
1787423713.844728,0x101,2,AC 03
1787423713.844733,0x102,2,63 00
1787423714.345002,0x100,2,06 00
1787423714.345139,0x101,2,F2 03
1787423714.345150,0x102,2,63 00
1787423714.845753,0x100,2,08 00
1787423714.845867,0x101,2,38 04
1787423714.845894,0x102,2,63 00
1787423715.346817,0x100,2,0A 00
1787423715.347062,0x101,2,7E 04
1787423715.347088,0x102,2,62 00
1787423715.847437,0x100,2,0C 00
1787423715.847516,0x101,2,C4 04
1787423715.847524,0x102,2,62 00
1787423716.348222,0x100,2,0E 00
1787423716.348456,0x101,2,0A 05
1787423716.348500,0x102,2,62 00
1787423716.849085,0x100,2,10 00
1787423716.849149,0x101,2,50 05
1787423716.849162,0x102,2,62 00
1787423717.349566,0x100,2,12 00
1787423717.349648,0x101,2,96 05
1787423717.349657,0x102,2,62 00
1787423717.850119,0x100,2,14 00
1787423717.850259,0x101,2,DC 05
1787423717.850280,0x102,2,62 00
1787423718.350635,0x100,2,16 00
1787423718.350794,0x101,2,22 06
1787423718.350815,0x102,2,62 00
1787423718.851044,0x100,2,18 00
1787423718.851155,0x101,2,68 06
1787423718.851161,0x102,2,62 00
1787423719.351441,0x100,2,1A 00
1787423719.351515,0x101,2,AE 06
1787423719.351522,0x102,2,62 00
1787423719.851795,0x100,2,1C 00
1787423719.851879,0x101,2,F4 06
1787423719.851890,0x102,2,62 00
1787423720.352867,0x100,2,1E 00
1787423720.354043,0x101,2,3A 07
1787423720.354131,0x102,2,62 00
1787423720.853047,0x100,2,20 00
1787423720.853244,0x101,2,80 07
1787423720.853264,0x102,2,62 00
1787423721.353744,0x100,2,22 00
1787423721.356131,0x101,2,C6 07
1787423721.356223,0x102,2,62 00
1787423721.856588,0x100,2,24 00
1787423721.856657,0x101,2,0C 08
1787423721.856663,0x102,2,62 00
1787423722.357592,0x100,2,26 00
1787423722.357848,0x101,2,52 08
1787423722.357873,0x102,2,62 00
1787423722.858207,0x100,2,28 00
1787423722.858278,0x101,2,98 08
1787423722.858286,0x102,2,62 00
1787423723.358512,0x100,2,2A 00
1787423723.358622,0x101,2,DE 08
1787423723.358754,0x102,2,63 00
1787423723.858986,0x100,2,2C 00
1787423723.859076,0x101,2,24 09
1787423723.859182,0x102,2,63 00
1787423724.359313,0x100,2,2E 00
1787423724.359394,0x101,2,6A 09
1787423724.359402,0x102,2,63 00
1787423724.859782,0x100,2,30 00
1787423724.859860,0x101,2,B0 09
1787423724.859867,0x102,2,63 00
1787423725.360169,0x100,2,32 00
1787423725.360281,0x101,2,F6 09
1787423725.360291,0x102,2,63 00
1787423725.860811,0x100,2,34 00
1787423725.860876,0x101,2,3C 0A
1787423725.860889,0x102,2,63 00
1787423726.361893,0x100,2,36 00
1787423726.362163,0x101,2,82 0A
1787423726.362197,0x102,2,63 00
1787423726.862809,0x100,2,38 00
1787423726.862932,0x101,2,C8 0A
1787423726.862949,0x102,2,63 00
1787423727.363524,0x100,2,3A 00
1787423727.363669,0x101,2,0E 0B
1787423727.363683,0x102,2,63 00
1787423727.864752,0x100,2,3C 00
1787423727.865050,0x101,2,54 0B
1787423727.865078,0x102,2,63 00
1787423728.365628,0x100,2,3E 00
1787423728.365831,0x101,2,9A 0B
1787423728.365857,0x102,2,64 00
1787423728.866759,0x100,2,40 00
1787423728.866935,0x101,2,E0 0B
1787423728.866954,0x102,2,64 00
1787423729.367621,0x100,2,42 00
1787423729.367820,0x101,2,26 0C
1787423729.367903,0x102,2,64 00
1787423729.868177,0x100,2,44 00
1787423729.868271,0x101,2,6C 0C
1787423729.868281,0x102,2,64 00
1787423730.369320,0x100,2,46 00
1787423730.369506,0x101,2,B2 0C
1787423730.369549,0x102,2,64 00
1787423730.870706,0x100,2,48 00
1787423730.870831,0x101,2,F8 0C
1787423730.870859,0x102,2,64 00
1787423731.371950,0x100,2,4A 00
1787423731.372081,0x101,2,3E 0D
1787423731.372104,0x102,2,64 00
1787423731.873320,0x100,2,4C 00
1787423731.874130,0x101,2,84 0D
1787423731.874284,0x102,2,64 00
1787423732.374833,0x100,2,4E 00
1787423732.375135,0x101,2,CA 0D
1787423732.375159,0x102,2,64 00
1787423732.875890,0x100,2,50 00
1787423732.876079,0x101,2,10 0E
1787423732.876116,0x102,2,64 00
1787423733.376349,0x100,2,52 00
1787423733.376423,0x101,2,56 0E
1787423733.376431,0x102,2,64 00
1787423733.876772,0x100,2,54 00
1787423733.876861,0x101,2,9C 0E
1787423733.877012,0x102,2,64 00
1787423734.377875,0x100,2,56 00
1787423734.378007,0x101,2,E2 0E
1787423734.378031,0x102,2,64 00
1787423734.878661,0x100,2,58 00
1787423734.878737,0x101,2,28 0F
1787423734.878753,0x102,2,64 00
1787423735.379962,0x100,2,5A 00
1787423735.380096,0x101,2,6E 0F
1787423735.380126,0x102,2,64 00
1787423735.881157,0x100,2,5C 00
1787423735.881417,0x101,2,B4 0F
1787423735.881446,0x102,2,64 00
1787423736.381642,0x100,2,5E 00
1787423736.381728,0x101,2,FA 0F
1787423736.381735,0x102,2,64 00
1787423736.882763,0x100,2,60 00
1787423736.882980,0x101,2,40 10
1787423736.883007,0x102,2,64 00
1787423737.383285,0x100,2,62 00
1787423737.383358,0x101,2,86 10
1787423737.383364,0x102,2,64 00
1787423737.883774,0x100,2,64 00
1787423737.883858,0x101,2,CC 10
1787423737.883864,0x102,2,64 00
1787423738.384758,0x100,2,66 00
1787423738.384850,0x101,2,12 11
1787423738.384876,0x102,2,64 00
1787423738.886200,0x100,2,68 00
1787423738.886434,0x101,2,58 11
1787423738.886470,0x102,2,64 00
1787423739.387557,0x100,2,6A 00
1787423739.387766,0x101,2,9E 11
1787423739.387791,0x102,2,64 00
1787423739.888872,0x100,2,6C 00
1787423739.889135,0x101,2,E4 11
1787423739.889179,0x102,2,64 00
1787423740.390070,0x100,2,6E 00
1787423740.390287,0x101,2,2A 12
1787423740.390310,0x102,2,64 00
1787423740.891067,0x100,2,70 00
1787423740.891158,0x101,2,70 12
1787423740.891176,0x102,2,64 00
1787423741.391425,0x100,2,72 00
1787423741.391477,0x101,2,B6 12
1787423741.391491,0x102,2,64 00
1787423741.891780,0x100,2,74 00
1787423741.891891,0x101,2,FC 12
1787423741.891899,0x102,2,64 00
1787423742.392202,0x100,2,76 00
1787423742.392280,0x101,2,42 13
1787423742.392288,0x102,2,64 00
1787423742.892507,0x100,2,78 00
1787423742.892649,0x101,2,88 13
1787423742.892689,0x102,2,64 00
1787423743.392882,0x100,2,76 00
1787423743.392958,0x101,2,42 13
1787423743.392970,0x102,2,64 00
1787423743.893264,0x100,2,74 00
1787423743.893339,0x101,2,FC 12
1787423743.893346,0x102,2,64 00
1787423744.393612,0x100,2,72 00
1787423744.393746,0x101,2,B6 12
1787423744.393890,0x102,2,64 00
1787423744.894276,0x100,2,70 00
1787423744.894352,0x101,2,70 12
1787423744.894361,0x102,2,64 00
1787423745.394662,0x100,2,6E 00
1787423745.394728,0x101,2,2A 12
1787423745.394829,0x102,2,64 00
1787423745.894946,0x100,2,6C 00
1787423745.895055,0x101,2,E4 11
1787423745.895063,0x102,2,64 00
1787423746.395313,0x100,2,6A 00
1787423746.395388,0x101,2,9E 11
1787423746.395397,0x102,2,64 00
1787423746.896270,0x100,2,68 00
1787423746.896456,0x101,2,58 11
1787423746.896490,0x102,2,64 00
1787423747.396684,0x100,2,66 00
1787423747.396730,0x101,2,12 11
1787423747.396739,0x102,2,64 00
1787423747.897237,0x100,2,64 00
1787423747.897304,0x101,2,CC 10
1787423747.897317,0x102,2,64 00
1787423748.397888,0x100,2,62 00
1787423748.397931,0x101,2,86 10
1787423748.397936,0x102,2,64 00
1787423748.898255,0x100,2,60 00
1787423748.898341,0x101,2,40 10
1787423748.898382,0x102,2,64 00
1787423749.398795,0x100,2,5E 00
1787423749.398874,0x101,2,FA 0F
1787423749.398896,0x102,2,64 00
Timestamp,CAN_ID,DLC,Data
1787423963.995664,0x100,2,4E 00
1787423963.995819,0x101,2,CA 0D
1787423963.995859,0x102,2,47 00
1787423964.496252,0x100,2,50 00
1787423964.496334,0x101,2,10 0E
1787423964.496345,0x102,2,47 00
1787423964.997370,0x100,2,52 00
1787423964.997516,0x101,2,56 0E
1787423964.997566,0x102,2,47 00
1787423965.498681,0x100,2,54 00
1787423965.498917,0x101,2,9C 0E
1787423965.498971,0x102,2,47 00
1787423965.999846,0x100,2,56 00
1787423966.000056,0x101,2,E2 0E
1787423966.000090,0x102,2,48 00
1787423966.501091,0x100,2,58 00
1787423966.501394,0x101,2,28 0F
1787423966.501529,0x102,2,48 00
1787423967.002231,0x100,2,5A 00
1787423967.002324,0x101,2,6E 0F
1787423967.002337,0x102,2,48 00
1787423967.502653,0x100,2,5C 00
1787423967.502725,0x101,2,B4 0F
1787423967.502734,0x102,2,48 00
1787423968.003039,0x100,2,5E 00
1787423968.003112,0x101,2,FA 0F
1787423968.003124,0x102,2,48 00
1787423968.503450,0x100,2,60 00
1787423968.503514,0x101,2,40 10
1787423968.503527,0x102,2,48 00
1787423969.004799,0x100,2,62 00
1787423969.005021,0x101,2,86 10
1787423969.005069,0x102,2,48 00
1787423969.505760,0x100,2,64 00
1787423969.505894,0x101,2,CC 10
1787423969.505906,0x102,2,48 00
1787423970.006998,0x100,2,66 00
1787423970.007206,0x101,2,12 11
1787423970.007248,0x102,2,48 00
1787423970.246380,0x200,4,AA BB CC DD
1787423970.507960,0x100,2,68 00
1787423970.508053,0x101,2,58 11
1787423970.508068,0x102,2,48 00
1787423971.009013,0x100,2,6A 00
1787423971.009215,0x101,2,9E 11
1787423971.009228,0x102,2,49 00
1787423971.509589,0x100,2,6C 00
1787423971.509660,0x101,2,E4 11
1787423971.509687,0x102,2,49 00
1787423972.009953,0x100,2,6E 00
1787423972.010029,0x101,2,2A 12
1787423972.010035,0x102,2,49 00
1787423972.510577,0x100,2,70 00
1787423972.510677,0x101,2,70 12
1787423972.510692,0x102,2,49 00
1787423973.011369,0x100,2,72 00
1787423973.011462,0x101,2,B6 12
1787423973.011477,0x102,2,49 00
1787423973.511667,0x100,2,74 00
1787423973.511752,0x101,2,FC 12
1787423973.511758,0x102,2,49 00
1787423974.012262,0x100,2,76 00
1787423974.012429,0x101,2,42 13
1787423974.012446,0x102,2,49 00
1787423974.513147,0x100,2,78 00
1787423974.513309,0x101,2,88 13
1787423974.513330,0x102,2,49 00
1787423975.013807,0x100,2,76 00
1787423975.013946,0x101,2,42 13
1787423975.013960,0x102,2,49 00
1787423975.514332,0x100,2,74 00
1787423975.514451,0x101,2,FC 12
1787423975.514477,0x102,2,49 00
1787423976.014742,0x100,2,72 00
1787423976.014906,0x101,2,B6 12
1787423976.014997,0x102,2,4A 00
1787423976.515730,0x100,2,70 00
1787423976.515871,0x101,2,70 12
1787423976.515883,0x102,2,4A 00
1787423977.016341,0x100,2,6E 00
1787423977.016425,0x101,2,2A 12
1787423977.016434,0x102,2,4A 00
1787423977.517040,0x100,2,6C 00
1787423977.517153,0x101,2,E4 11
1787423977.517168,0x102,2,4A 00
1787423978.017776,0x100,2,6A 00
1787423978.017863,0x101,2,9E 11
1787423978.017898,0x102,2,4A 00
1787423978.518178,0x100,2,68 00
1787423978.518302,0x101,2,58 11
1787423978.518313,0x102,2,4A 00
1787423979.019344,0x100,2,66 00
1787423979.019627,0x101,2,12 11
1787423979.019655,0x102,2,4A 00
1787423979.520279,0x100,2,64 00
1787423979.520396,0x101,2,CC 10
1787423979.520404,0x102,2,4A 00
1787423980.020648,0x100,2,62 00
1787423980.020746,0x101,2,86 10
1787423980.020752,0x102,2,4A 00
1787423980.521557,0x100,2,60 00
1787423980.521719,0x101,2,40 10
1787423980.521753,0x102,2,4A 00
1787423981.022159,0x100,2,5E 00
1787423981.022253,0x101,2,FA 0F
1787423981.022264,0x102,2,4B 00
1787423981.522676,0x100,2,5C 00
1787423981.522793,0x101,2,B4 0F
1787423981.522804,0x102,2,4B 00
1787423982.023631,0x100,2,5A 00
1787423982.023832,0x101,2,6E 0F
1787423982.023842,0x102,2,4B 00
1787423982.524960,0x100,2,58 00
1787423982.525145,0x101,2,28 0F
1787423982.525193,0x102,2,4B 00
